product name,color,description,url,time,price,currency,size,region,category
Jungle Print Blazer,print,"Crafted from viscose cady in the Jungle print, this statement single-breasted blazer is enriched with gold-tone Medusa buttons. Famously rep",https://www.versace.com/us/en-us/women/clothing/blazers/jungle-print-blazer-a7488/A86304-A234694_A7488.html?cgid=120702,2020-04-05 19:43:27.334443,"$2,475",USD,"36,38,42",us,"women,clothing,blazers"
Wool Blazer,black,"Crafted from soft, stretch wool, this single-breasted blazer is enriched with gold-tone Medusa buttons. The elegant style is embellished wit",https://www.versace.com/us/en-us/women/clothing/blazers/wool-blazer-a1008/A86304-A234215_A1008.html?cgid=120702,2020-04-05 19:43:27.348193,"$2,350",USD,"38,40,42,44",us,"women,clothing,blazers"
Jungle Print Sports Bra,print,"Boasting the iconic Jungle print, this stretch cotton sports bra features the Medusa and Greca on the elasticized band.",https://www.versace.com/us/en-us/women/clothing/activewear/jungle-print-sports-bra-a7488/AGD87000-A234697_A7488.html?cgid=121700,2020-04-05 19:43:27.424263,$275,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Greca Border Print Zip Hoodie,black,"Cotton jersey hoodie with Greca Border print waistband, central zip closure, drawstring hood and zip side pockets.",https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-print-zip-hoodie-a1008/AGD01037-AC00233_A1008.html?cgid=121700,2020-04-05 19:43:27.441718,$625,USD,"1,2",us,"women,clothing,activewear"
Greek Key Mesh Sports Tank,black,"Stretch sports tank with Greek Key elastic band, central Medusa and mesh bottom - an activewear essential.",https://www.versace.com/us/en-us/women/clothing/activewear/greek-key-mesh-sports-tank-a1008/AUD01036-AN00179_A1008.html?cgid=121700,2020-04-05 19:43:27.522099,$225,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Barocco Print Sleeveless Tank Top,print,"Sleeveless, stretch top in the iconic Barocco print.",https://www.versace.com/us/en-us/women/clothing/activewear/barocco-print-sleeveless-tank-top-a732d/AGD03001-AV00214_A732D.html?cgid=121700,2020-04-05 19:43:27.535998,$325,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Greca Border Print Gym Pants,black,Cotton jersey gym trousers with Greca Border print waistband and a slightly flared leg.,https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-print-gym-pants-a1008/AGD01026-AC00233_A1008.html?cgid=121700,2020-04-05 19:43:27.571763,$350,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Greca Border Cotton-Modal Pants,black,"Cotton-modal, luxe look and feel, gym pants with Greca Border print waistband, side pockets and ribbed ankle hems.",https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-cotton-modal-pants-a1008/AGD15011-AC00344_A1008.html?cgid=121700,2020-04-05 19:43:27.584875,$425,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Greca Border Leggings,black,Workout powered by the Medusa - stretch cotton leggings with a Medusa motif and Greca on the elastic waistband.,https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-leggings-a1008/AGD19004-AC00360_A1008.html?cgid=121700,2020-04-05 19:43:27.599574,$295,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Greca Border Hooded Nylon Jacket,black,Workout powered by the Medusa - hooded jacket with front zip closure. Embellished by a gold tone Medusa motif and a Greca waistband.,https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-hooded-nylon-jacket-a1008/AGD03002-AN00251_A1008.html?cgid=121700,2020-04-05 19:43:27.611463,$850,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Greca Border Cotton-Modal Hoodie,black,"Cotton-modal, luxe look and feel hoodie, with Greca Border print waistband, central zip closure and drawstring hood.",https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-cotton-modal-hoodie-a1008/AGD15010-AC00344_A1008.html?cgid=121700,2020-04-05 19:43:27.636272,$725,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Virtus Continental Wallet,"black,brown","Crafted in supple calf leather, this zip-around continental wallet is characterized by central Virtus V hardware. A bold symbol of the brand",https://www.versace.com/us/en-us/women/accessories/wallets/virtus-continental-wallet-k2kot/DPDG326V-D7VIT_DTU_UNICA_K2KOT__.html?cgid=141310,2020-04-05 19:43:27.784776,$650,USD,one-size,us,"women,accessories,wallets"
Greca Border Shorts,black,Stretch cycle shorts set a visual pace with the Greca Border print waistband.,https://www.versace.com/us/en-us/women/clothing/activewear/greca-border-shorts-a1008/AGD19007-AC00360_A1008.html?cgid=121700,2020-04-05 19:43:27.801263,$250,USD,"1,2,3,4,5",us,"women,clothing,activewear"
Virtus Coin Purse,"black,brown","Crafted in supple calf leather, this coin purse features flap over snap button closure. A bold symbol of the brand’s aesthetic heritage, the",https://www.versace.com/us/en-us/women/accessories/wallets/virtus-coin-purse-k2kot/DP3H181V-D7VIT_DTU_UNICA_K2KOT__.html?cgid=141310,2020-04-05 19:43:27.827186,$350,USD,one-size,us,"women,accessories,wallets"
Crystal Virtus Chain Wallet,black,"An elegant accessory, the new chain wallet features a chain shoulder strap and the central gold-tone metal Barocco letter V enriched with cr",https://www.versace.com/us/en-us/women/accessories/wallets/crystal-virtus-chain-wallet-k41ot/DBSG377V-D8VITS_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:27.841831,"$1,550",USD,one-size,us,"women,accessories,wallets"
Virtus Mini Chain Wallet,"pink,black","Crafted from supple leather, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the House's aesthetic heritage",https://www.versace.com/us/en-us/women/accessories/wallets/virtus-mini-chain-wallet-d6sot/DP3H538V-DVT2_DTU_UNICA_D6SOT__.html?cgid=141310,2020-04-05 19:43:27.855168,$625,USD,one-size,us,"women,accessories,wallets"
Virtus Card Holder,"pink,black","Crafted from supple calf leather, this exceptional card holder is embellished with gleaming Barocco V hardware.",https://www.versace.com/us/en-us/women/accessories/wallets/virtus-card-holder-d6sot/DP3H333V-D7VIT_DTU_UNICA_D6SOT__.html?cgid=141310,2020-04-05 19:43:27.892122,$325,USD,one-size,us,"women,accessories,wallets"
Jungle Print Virtus Mini Chain Wallet,print,"Crafted from supple leather in the iconic Jungle print, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the",https://www.versace.com/us/en-us/women/accessories/wallets/jungle-print-virtus-mini-chain-wallet-kvemt/DP3H538V-D3VSTP_DTU_UNICA_KVEMT__.html?cgid=141310,2020-04-05 19:43:27.946091,$675,USD,one-size,us,"women,accessories,wallets"
Virtus Coin Purse,"black,brown","Crafted in supple calf leather, this coin purse features flap over snap button closure. A bold symbol of the brand’s aesthetic heritage, the",https://www.versace.com/us/en-us/women/accessories/wallets/virtus-coin-purse-k41ot/DP3H181V-D7VIT_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:27.979717,$350,USD,one-size,us,"women,accessories,wallets"
Nappa Leather Pencil Skirt,black,"Crafted from supple nappa leather, this pencil skirt features a side leg split and is enriched with heritage hardware.",https://www.versace.com/us/en-us/women/clothing/skirts/nappa-leather-pencil-skirt-a1008/A83285-A228849_A1008.html?cgid=120600,2020-04-05 19:43:28.002310,"$2,475",USD,"38,40,42",us,"women,clothing,skirts"
Mixed Print Pleated Silk Skirt,print,"Crafted from pure silk twill, this midi skirt features a combination of Western-inspired prints. Pleated on one side, this skirt is embellis",https://www.versace.com/us/en-us/women/clothing/skirts/mixed-print-pleated-silk-skirt-a7606/A85363-A233263_A7606.html?cgid=120600,2020-04-05 19:43:28.025158,"$1,795",USD,"38,42,44",us,"women,clothing,skirts"
Virtus Mini Chain Wallet,"pink,black","Crafted from supple leather, this wallet is embellished with emblematic Barocco V hardware - a bold symbol of the House's aesthetic heritage",https://www.versace.com/us/en-us/women/accessories/wallets/virtus-mini-chain-wallet-k41ot/DP3H538V-DVT2_DTU_UNICA_K41OT__.html?cgid=141310,2020-04-05 19:43:28.036569,$625,USD,one-size,us,"women,accessories,wallets"
Embellished Denim Mini Skirt,blue,"Crafted from stretch denim, this mini skirt is punctuated by sleek studs and the House's iconic hardware. V-shaped topstitching and a leathe",https://www.versace.com/us/en-us/women/clothing/skirts/embellished-denim-mini-skirt-a8053/A85667-A232843_A8053.html?cgid=120600,2020-04-05 19:43:28.051989,$975,USD,"36,38,40,42,44,46",us,"women,clothing,skirts"
V-Barocco Print Silk Skirt,print,"This fluid midi skirt is crafted from silk twill in the V-Barocco print, featuring gold Medusa, Baroque leaf and V elements: the same acanth",https://www.versace.com/us/en-us/women/clothing/skirts/v-barocco-print-silk-skirt-a7001/A85365-A233248_A7001.html?cgid=120600,2020-04-05 19:43:28.083343,"$1,125",USD,"38,42,44",us,"women,clothing,skirts"
Mixed Print Skirt,print,"Crafted from light, stretch viscose, this pencil skirt features the V Barocco print in the front and the Barocco Rodeo design on reverse.",https://www.versace.com/us/en-us/women/clothing/skirts/mixed-print-skirt-a7001/A86074-A233252_A7001.html?cgid=120600,2020-04-05 19:43:28.122900,$795,USD,"42,44,46",us,"women,clothing,skirts"
Desert Nights Print Skirt,print,"This asymmetric silk twill skirt is embellished with printed accents, boasting the Desert Nights design - representing the sunset over the d",https://www.versace.com/us/en-us/women/clothing/skirts/desert-nights-print-skirt-a7000/A85618-A233227_A7000.html?cgid=120600,2020-04-05 19:43:28.207715,$975,USD,"38,42,44",us,"women,clothing,skirts"
Baroque FW'91 Print Silk Skirt,print,"Twill silk, pleated mini skirt with contrast satin hem featuring Gianni's beloved Barocco print from the Fall Winter 1991 collection. As a",https://www.versace.com/us/en-us/women/clothing/skirts/baroque-fw91-print-silk-skirt-a7008/A79400-A225583_A7008.html?cgid=120600,2020-04-05 19:43:28.251839,"$1,095",USD,"36,38,40,42,44,46,48",us,"women,clothing,skirts"
Barocco Rodeo Print Silk Midi Skirt,print,"This fluid midi skirt is crafted from silk twill in the V-Barocco print, featuring a central Baroque letter ""V"" surrounded by western motifs",https://www.versace.com/us/en-us/women/clothing/skirts/barocco-rodeo-print-silk-midi-skirt-a7008/A85365-A233263_A7008.html?cgid=120600,2020-04-05 19:43:28.266913,"$1,125",USD,"38,42,44",us,"women,clothing,skirts"
Barocco Rodeo Print Pleated Silk Skirt,print,"High waisted, pleated, silk twill mini skirt with a side leg split in the Barocco Rodeo print, featuring a central Baroque letter V surround",https://www.versace.com/us/en-us/women/clothing/skirts/barocco-rodeo-print-pleated-silk-skirt-a7008/A79448-A233263_A7008.html?cgid=120600,2020-04-05 19:43:28.281462,"$1,225",USD,"36,38,40,42,44,46",us,"women,clothing,skirts"
Barocco Rodeo Print Pleated Silk Midi-Skirt,print,"High waisted, pleated twill midi skirt in the Voyage Barocco print: a design that features a central Baroque letter V surrounded by western",https://www.versace.com/us/en-us/women/clothing/skirts/barocco-rodeo-print-pleated-silk-midi-skirt-a7205/A79719-A232830_A7205.html?cgid=120600,2020-04-05 19:43:28.313700,"$1,495",USD,"38,42,44",us,"women,clothing,skirts"
Barocco Rodeo Draped Skirt,print,"Soft viscose jersey skirt in a silhouette inspired by twisting, turning and knotting of silk bandana scarves. Features the Barocco Rodeo pri",https://www.versace.com/us/en-us/women/clothing/skirts/barocco-rodeo-draped-skirt-a7001/A85613-A233251_A7001.html?cgid=120600,2020-04-05 19:43:28.357178,$850,USD,"36,38,40,42,44,46",us,"women,clothing,skirts"
V Barocco Print Satin Skirt,print,"This viscose satin mini skirt boasts the V Barocco print - fusing gold Medusa, acanthus leaf and Virtus V elements. The skirt is enriched",https://www.versace.com/us/en-us/women/clothing/skirts/v-barocco-print-satin-skirt-a2460/A85685-A233235_A2460.html?cgid=120600,2020-04-05 19:43:28.370408,$925,USD,"38,42,44",us,"women,clothing,skirts"
Greca Border Lace Bralette,"pink,black",Delicate lace bralette with an elasticized Greca band.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-lace-bralette-a1008/AUD10021-A232742_A1008.html?cgid=121000,2020-04-05 19:43:28.390369,$225,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Lace Thong,black,"Crafted in delicate lace, this thong is embellished with a subtle Greca ribbon detail.",https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-lace-thong-a1008/AUD10018-A232742_A1008.html?cgid=121000,2020-04-05 19:43:28.457635,$150,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Border Briefs,"black,white,Yellow,Orange,blue",Statement briefs featuring a Medusa and Greca motif on the elasticized waistband.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-briefs-a1018/AUD01040-A232741_A1018.html?cgid=121000,2020-04-05 19:43:28.471415,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Versace Logo Lace Bralette,black,Lace bralette with slim Versace logo and Greca motifs banding. A scoop neck and frill underband displays intimate luxury with a Versace edge,https://www.versace.com/us/en-us/women/clothing/underwear-socks/versace-logo-lace-bralette-a1008/AUD10013-AZ00018_A1008.html?cgid=121000,2020-04-05 19:43:28.483100,$195,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Border Bralette,"Red,black,Yellow,Orange,blue,white","Rounded square neck bralette, with statement Greca Border banding and racer back.",https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-bralette-a1018/AUD01039-A232741_A1018.html?cgid=121000,2020-04-05 19:43:28.518415,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Border High Leg Briefs,"white,black",Stretch cotton briefs with high-cut legs and iconic Greca Border elasticized waistband.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-high-leg-briefs-a1008/AUD01050-A232741_A1008.html?cgid=121000,2020-04-05 19:43:28.533087,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Medusa Push-Up Bra,black,Comfort is everything with this cotton bra featuring a Greek Key border and center Medusa and adjustable straps.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/medusa-push-up-bra-a1008/AUD01043-AC00058_A1008.html?cgid=121000,2020-04-05 19:43:28.564827,$175,USD,"1C,3B,3C,4B,4C",us,"women,clothing,underwear-socks"
Greca Border Triangle Bralette,"blue,white,Yellow,Orange,black",Stretch cotton triangle bralette featuring a Medusa and Greca motif on the elasticized band.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-triangle-bralette-a1400/AUD01047-A232741_A1400.html?cgid=121000,2020-04-05 19:43:28.722015,$125,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Border Briefs,"black,white,Yellow,Orange,blue",Statement briefs featuring a Medusa and Greca motif on the elasticized waistband.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-briefs-a1400/AUD01040-A232741_A1400.html?cgid=121000,2020-04-05 19:43:28.738164,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Border High Leg Briefs,"white,black",Stretch cotton briefs with high-cut legs and iconic Greca Border elasticized waistband.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-high-leg-briefs-a1001/AUD01050-A232741_A1001.html?cgid=121000,2020-04-05 19:43:28.803241,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Greca Border Triangle Bralette,"blue,white,Yellow,Orange,black",Stretch cotton triangle bralette featuring a Medusa and Greca motif on the elasticized band.,https://www.versace.com/us/en-us/women/clothing/underwear-socks/greca-border-triangle-bralette-a1001/AUD01047-A232741_A1001.html?cgid=121000,2020-04-05 19:43:28.818481,$125,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Logo Briefs,"Yellow,blue","Cotton briefs boasting a central logo on the elasticized waistband, enriched with contrast color hems.",https://www.versace.com/us/en-us/women/clothing/underwear-socks/logo-briefs-a1018/AUD04063-A232741_A1018.html?cgid=121000,2020-04-05 19:43:28.875398,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Logo Briefs,"Yellow,blue","Cotton briefs boasting a central logo on the elasticized waistband, enriched with contrast color hems.",https://www.versace.com/us/en-us/women/clothing/underwear-socks/logo-briefs-a1400/AUD04063-A232741_A1400.html?cgid=121000,2020-04-05 19:43:28.889254,$75,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
Crystal-Embellished Briefs,black,"These crystal-embellished, stretch cotton briefs are enriched with gold-tone Medusa hardware.",https://www.versace.com/us/en-us/women/clothing/underwear-socks/crystal-embellished-briefs-a1008/AUD84001-A233746_A1008.html?cgid=121000,2020-04-05 19:43:28.900956,$625,USD,"1,2,3,4,5",us,"women,clothing,underwear-socks"
